date,demand,year,month,month_name,day,day_name
2015-10-13,376.0,2015,10,October,13,Tuesday
2015-10-14,466.0,2015,10,October,14,Wednesday
2015-10-15,1760.0,2015,10,October,15,Thursday
2015-10-16,305.0,2015,10,October,16,Friday
2015-10-17,426.0,2015,10,October,17,Saturday
2015-10-18,434.0,2015,10,October,18,Sunday
2015-10-19,0.0,2015,10,October,19,Monday
2015-10-20,162.0,2015,10,October,20,Tuesday
2015-10-21,366.0,2015,10,October,21,Wednesday
2015-10-22,267.0,2015,10,October,22,Thursday
2015-10-23,262.0,2015,10,October,23,Friday
2015-10-24,597.0,2015,10,October,24,Saturday
2015-10-25,279.0,2015,10,October,25,Sunday
2015-10-26,76.0,2015,10,October,26,Monday
2015-10-27,117.0,2015,10,October,27,Tuesday
2015-10-28,0.0,2015,10,October,28,Wednesday
2015-10-29,1387.0,2015,10,October,29,Thursday
2015-10-30,1386.0,2015,10,October,30,Friday
2015-10-31,382.0,2015,10,October,31,Saturday
2015-11-01,0.0,2015,11,November,01,Sunday
2015-11-02,193.0,2015,11,November,02,Monday
2015-11-03,729.0,2015,11,November,03,Tuesday
2015-11-04,295.0,2015,11,November,04,Wednesday
2015-11-05,1572.0,2015,11,November,05,Thursday
2015-11-06,747.0,2015,11,November,06,Friday
2015-11-07,0.0,2015,11,November,07,Saturday
2015-11-08,640.0,2015,11,November,08,Sunday
2015-11-09,1028.0,2015,11,November,09,Monday
2015-11-10,128.0,2015,11,November,10,Tuesday
2015-11-11,188.0,2015,11,November,11,Wednesday
2015-11-12,689.0,2015,11,November,12,Thursday
2015-11-13,445.0,2015,11,November,13,Friday
2015-11-14,408.0,2015,11,November,14,Saturday
2015-11-15,359.0,2015,11,November,15,Sunday
2015-11-16,125.0,2015,11,November,16,Monday
2015-11-17,581.0,2015,11,November,17,Tuesday
2015-11-18,339.0,2015,11,November,18,Wednesday
2015-11-19,0.0,2015,11,November,19,Thursday
2015-11-20,451.0,2015,11,November,20,Friday
2015-11-21,526.0,2015,11,November,21,Saturday
2015-11-22,145.0,2015,11,November,22,Sunday
2015-11-23,163.0,2015,11,November,23,Monday
2015-11-24,147.0,2015,11,November,24,Tuesday
2015-11-25,97.0,2015,11,November,25,Wednesday
2015-11-26,581.0,2015,11,November,26,Thursday
2015-11-27,341.0,2015,11,November,27,Friday
2015-11-28,212.0,2015,11,November,28,Saturday
2015-11-29,712.0,2015,11,November,29,Sunday
2015-11-30,223.0,2015,11,November,30,Monday
2015-12-01,3140.0,2015,12,December,01,Tuesday
2015-12-02,677.0,2015,12,December,02,Wednesday
2015-12-03,158.0,2015,12,December,03,Thursday
2015-12-04,837.0,2015,12,December,04,Friday
2015-12-05,740.0,2015,12,December,05,Saturday
2015-12-06,140.0,2015,12,December,06,Sunday
2015-12-07,2211.0,2015,12,December,07,Monday
2015-12-08,416.0,2015,12,December,08,Tuesday
2015-12-09,1688.0,2015,12,December,09,Wednesday
2015-12-10,372.0,2015,12,December,10,Thursday
2015-12-11,3283.0,2015,12,December,11,Friday
2015-12-12,34.0,2015,12,December,12,Saturday
2015-12-13,1364.0,2015,12,December,13,Sunday
2015-12-14,159.0,2015,12,December,14,Monday
2015-12-15,301.0,2015,12,December,15,Tuesday
2015-12-16,399.0,2015,12,December,16,Wednesday
2015-12-17,171.0,2015,12,December,17,Thursday
2015-12-18,634.0,2015,12,December,18,Friday
2015-12-19,254.0,2015,12,December,19,Saturday
2015-12-20,307.0,2015,12,December,20,Sunday
2015-12-21,1241.0,2015,12,December,21,Monday
2015-12-22,0.0,2015,12,December,22,Tuesday
2015-12-23,1509.0,2015,12,December,23,Wednesday
2015-12-24,225.0,2015,12,December,24,Thursday
2015-12-25,265.0,2015,12,December,25,Friday
2015-12-26,312.0,2015,12,December,26,Saturday
2015-12-27,0.0,2015,12,December,27,Sunday
2015-12-28,100.0,2015,12,December,28,Monday
2015-12-29,879.0,2015,12,December,29,Tuesday
2015-12-30,173.0,2015,12,December,30,Wednesday
2015-12-31,105.0,2015,12,December,31,Thursday
2016-01-01,118.0,2016,1,January,01,Friday
2016-01-02,589.0,2016,1,January,02,Saturday
2016-01-03,132.0,2016,1,January,03,Sunday
2016-01-04,200.0,2016,1,January,04,Monday
2016-01-05,3127.0,2016,1,January,05,Tuesday
2016-01-06,1229.0,2016,1,January,06,Wednesday
2016-01-07,66.0,2016,1,January,07,Thursday
2016-01-08,929.0,2016,1,January,08,Friday
2016-01-09,675.0,2016,1,January,09,Saturday
2016-01-10,297.0,2016,1,January,10,Sunday
2016-01-11,453.0,2016,1,January,11,Monday
2016-01-12,362.0,2016,1,January,12,Tuesday
2016-01-13,315.0,2016,1,January,13,Wednesday
2016-01-14,3666.0,2016,1,January,14,Thursday
2016-01-15,523.0,2016,1,January,15,Friday
2016-01-16,239.0,2016,1,January,16,Saturday
2016-01-17,863.0,2016,1,January,17,Sunday
2016-01-18,191.0,2016,1,January,18,Monday
2016-01-19,517.0,2016,1,January,19,Tuesday
2016-01-20,838.0,2016,1,January,20,Wednesday
2016-01-21,281.0,2016,1,January,21,Thursday
2016-01-22,1057.0,2016,1,January,22,Friday
2016-01-23,944.0,2016,1,January,23,Saturday
2016-01-24,447.0,2016,1,January,24,Sunday
2016-01-25,85.0,2016,1,January,25,Monday
2016-01-26,588.0,2016,1,January,26,Tuesday
2016-01-27,1257.0,2016,1,January,27,Wednesday
2016-01-28,1096.0,2016,1,January,28,Thursday
2016-01-29,1019.0,2016,1,January,29,Friday
2016-01-30,1034.0,2016,1,January,30,Saturday
2016-01-31,1655.0,2016,1,January,31,Sunday
2016-02-01,1726.0,2016,2,February,01,Monday
2016-02-02,220.0,2016,2,February,02,Tuesday
2016-02-03,190.0,2016,2,February,03,Wednesday
2016-02-04,389.0,2016,2,February,04,Thursday
2016-02-05,4721.0,2016,2,February,05,Friday
2016-02-06,76.0,2016,2,February,06,Saturday
2016-02-07,168.0,2016,2,February,07,Sunday
2016-02-08,858.0,2016,2,February,08,Monday
2016-02-09,0.0,2016,2,February,09,Tuesday
2016-02-10,152.0,2016,2,February,10,Wednesday
2016-02-11,314.0,2016,2,February,11,Thursday
2016-02-12,96.0,2016,2,February,12,Friday
2016-02-13,1057.0,2016,2,February,13,Saturday
2016-02-14,1096.0,2016,2,February,14,Sunday
2016-02-15,1236.0,2016,2,February,15,Monday
2016-02-16,429.0,2016,2,February,16,Tuesday
2016-02-17,504.0,2016,2,February,17,Wednesday
2016-02-18,1450.0,2016,2,February,18,Thursday
2016-02-19,1479.0,2016,2,February,19,Friday
2016-02-20,244.0,2016,2,February,20,Saturday
2016-02-21,0.0,2016,2,February,21,Sunday
2016-02-22,1684.0,2016,2,February,22,Monday
2016-02-23,1431.0,2016,2,February,23,Tuesday
2016-02-24,4859.0,2016,2,February,24,Wednesday
2016-02-25,612.0,2016,2,February,25,Thursday
2016-02-26,1008.0,2016,2,February,26,Friday
2016-02-27,360.0,2016,2,February,27,Saturday
2016-02-28,365.0,2016,2,February,28,Sunday
2016-02-29,118.0,2016,2,February,29,Monday
2016-03-01,560.0,2016,3,March,01,Tuesday
2016-03-02,753.0,2016,3,March,02,Wednesday
2016-03-03,140.0,2016,3,March,03,Thursday
2016-03-04,924.0,2016,3,March,04,Friday
2016-03-05,1356.0,2016,3,March,05,Saturday
2016-03-06,0.0,2016,3,March,06,Sunday
2016-03-07,462.0,2016,3,March,07,Monday
2016-03-08,622.0,2016,3,March,08,Tuesday
2016-03-09,3138.0,2016,3,March,09,Wednesday
2016-03-10,1706.0,2016,3,March,10,Thursday
2016-03-11,3209.0,2016,3,March,11,Friday
2016-03-12,664.0,2016,3,March,12,Saturday
2016-03-13,0.0,2016,3,March,13,Sunday
2016-03-14,620.0,2016,3,March,14,Monday
2016-03-15,652.0,2016,3,March,15,Tuesday
2016-03-16,448.0,2016,3,March,16,Wednesday
2016-03-17,522.0,2016,3,March,17,Thursday
2016-03-18,287.0,2016,3,March,18,Friday
2016-03-19,304.0,2016,3,March,19,Saturday
2016-03-20,0.0,2016,3,March,20,Sunday
2016-03-21,88.0,2016,3,March,21,Monday
2016-03-22,1026.0,2016,3,March,22,Tuesday
2016-03-23,5455.0,2016,3,March,23,Wednesday
2016-03-24,443.0,2016,3,March,24,Thursday
2016-03-25,208.0,2016,3,March,25,Friday
2016-03-26,130.0,2016,3,March,26,Saturday
2016-03-27,240.0,2016,3,March,27,Sunday
2016-03-28,138.0,2016,3,March,28,Monday
2016-03-29,2636.0,2016,3,March,29,Tuesday
2016-03-30,1217.0,2016,3,March,30,Wednesday
2016-03-31,1507.0,2016,3,March,31,Thursday
2016-04-01,566.0,2016,4,April,01,Friday
2016-04-02,1289.0,2016,4,April,02,Saturday
2016-04-03,135.0,2016,4,April,03,Sunday
2016-04-04,209.0,2016,4,April,04,Monday
2016-04-05,199.0,2016,4,April,05,Tuesday
2016-04-06,340.0,2016,4,April,06,Wednesday
2016-04-07,1030.0,2016,4,April,07,Thursday
2016-04-08,166.0,2016,4,April,08,Friday
2016-04-09,57.0,2016,4,April,09,Saturday
2016-04-10,475.0,2016,4,April,10,Sunday
2016-04-11,931.0,2016,4,April,11,Monday
2016-04-12,807.0,2016,4,April,12,Tuesday
2016-04-13,613.0,2016,4,April,13,Wednesday
2016-04-14,246.0,2016,4,April,14,Thursday
2016-04-15,1085.0,2016,4,April,15,Friday
2016-04-16,0.0,2016,4,April,16,Saturday
2016-04-17,0.0,2016,4,April,17,Sunday
2016-04-18,386.0,2016,4,April,18,Monday
2016-04-19,1857.0,2016,4,April,19,Tuesday
2016-04-20,215.0,2016,4,April,20,Wednesday
2016-04-21,327.0,2016,4,April,21,Thursday
2016-04-22,326.0,2016,4,April,22,Friday
2016-04-23,125.0,2016,4,April,23,Saturday
2016-04-24,183.0,2016,4,April,24,Sunday
2016-04-25,316.0,2016,4,April,25,Monday
2016-04-26,1744.0,2016,4,April,26,Tuesday
2016-04-27,500.0,2016,4,April,27,Wednesday
2016-04-28,2161.0,2016,4,April,28,Thursday
2016-04-29,0.0,2016,4,April,29,Friday
2016-04-30,1036.0,2016,4,April,30,Saturday
2016-05-01,0.0,2016,5,May,01,Sunday
2016-05-02,266.0,2016,5,May,02,Monday
2016-05-03,138.0,2016,5,May,03,Tuesday
2016-05-04,484.0,2016,5,May,04,Wednesday
2016-05-05,436.0,2016,5,May,05,Thursday
2016-05-06,0.0,2016,5,May,06,Friday
2016-05-07,122.0,2016,5,May,07,Saturday
2016-05-08,512.0,2016,5,May,08,Sunday
2016-05-09,480.0,2016,5,May,09,Monday
2016-05-10,233.0,2016,5,May,10,Tuesday
2016-05-11,555.0,2016,5,May,11,Wednesday
2016-05-12,274.0,2016,5,May,12,Thursday
2016-05-13,522.0,2016,5,May,13,Friday
2016-05-14,307.0,2016,5,May,14,Saturday
2016-05-15,532.0,2016,5,May,15,Sunday
2016-05-16,1007.0,2016,5,May,16,Monday
2016-05-17,297.0,2016,5,May,17,Tuesday
2016-05-18,265.0,2016,5,May,18,Wednesday
2016-05-19,373.0,2016,5,May,19,Thursday
2016-05-20,2527.0,2016,5,May,20,Friday
2016-05-21,0.0,2016,5,May,21,Saturday
2016-05-22,1498.0,2016,5,May,22,Sunday
2016-05-23,742.0,2016,5,May,23,Monday
2016-05-24,1016.0,2016,5,May,24,Tuesday
2016-05-25,1379.0,2016,5,May,25,Wednesday
2016-05-26,1817.0,2016,5,May,26,Thursday
2016-05-27,246.0,2016,5,May,27,Friday
2016-05-28,2594.0,2016,5,May,28,Saturday
2016-05-29,3791.0,2016,5,May,29,Sunday
2016-05-30,480.0,2016,5,May,30,Monday
2016-05-31,614.0,2016,5,May,31,Tuesday
2016-06-01,1083.0,2016,6,June,01,Wednesday
2016-06-02,7934.0,2016,6,June,02,Thursday
2016-06-03,83.0,2016,6,June,03,Friday
2016-06-04,509.0,2016,6,June,04,Saturday
2016-06-05,161.0,2016,6,June,05,Sunday
2016-06-06,3480.0,2016,6,June,06,Monday
2016-06-07,303.0,2016,6,June,07,Tuesday
2016-06-08,198.0,2016,6,June,08,Wednesday
2016-06-09,741.0,2016,6,June,09,Thursday
2016-06-10,596.0,2016,6,June,10,Friday
2016-06-11,170.0,2016,6,June,11,Saturday
2016-06-12,0.0,2016,6,June,12,Sunday
2016-06-13,1969.0,2016,6,June,13,Monday
2016-06-14,836.0,2016,6,June,14,Tuesday
2016-06-15,68.0,2016,6,June,15,Wednesday
2016-06-16,524.0,2016,6,June,16,Thursday
2016-06-17,260.0,2016,6,June,17,Friday
2016-06-18,502.0,2016,6,June,18,Saturday
2016-06-19,1644.0,2016,6,June,19,Sunday
2016-06-20,64.0,2016,6,June,20,Monday
2016-06-21,210.0,2016,6,June,21,Tuesday
2016-06-22,0.0,2016,6,June,22,Wednesday
2016-06-23,407.0,2016,6,June,23,Thursday
2016-06-24,1883.0,2016,6,June,24,Friday
2016-06-25,1563.0,2016,6,June,25,Saturday
2016-06-26,557.0,2016,6,June,26,Sunday
2016-06-27,402.0,2016,6,June,27,Monday
2016-06-28,205.0,2016,6,June,28,Tuesday
2016-06-29,519.0,2016,6,June,29,Wednesday
2016-06-30,1621.0,2016,6,June,30,Thursday
2016-07-01,190.0,2016,7,July,01,Friday
2016-07-02,423.0,2016,7,July,02,Saturday
2016-07-03,7008.0,2016,7,July,03,Sunday
2016-07-04,0.0,2016,7,July,04,Monday
2016-07-05,134.0,2016,7,July,05,Tuesday
2016-07-06,1372.0,2016,7,July,06,Wednesday
2016-07-07,399.0,2016,7,July,07,Thursday
2016-07-08,201.0,2016,7,July,08,Friday
2016-07-09,145.0,2016,7,July,09,Saturday
2016-07-10,631.0,2016,7,July,10,Sunday
2016-07-11,442.0,2016,7,July,11,Monday
2016-07-12,778.0,2016,7,July,12,Tuesday
2016-07-13,622.0,2016,7,July,13,Wednesday
2016-07-14,560.0,2016,7,July,14,Thursday
2016-07-15,344.0,2016,7,July,15,Friday
2016-07-16,0.0,2016,7,July,16,Saturday
2016-07-17,3081.0,2016,7,July,17,Sunday
2016-07-18,219.0,2016,7,July,18,Monday
2016-07-19,122.0,2016,7,July,19,Tuesday
2016-07-20,715.0,2016,7,July,20,Wednesday
2016-07-21,887.0,2016,7,July,21,Thursday
2016-07-22,4923.0,2016,7,July,22,Friday
2016-07-23,826.0,2016,7,July,23,Saturday
2016-07-24,0.0,2016,7,July,24,Sunday
2016-07-25,82.0,2016,7,July,25,Monday
2016-07-26,0.0,2016,7,July,26,Tuesday
2016-07-27,1258.0,2016,7,July,27,Wednesday
2016-07-28,7300.0,2016,7,July,28,Thursday
2016-07-29,195.0,2016,7,July,29,Friday
2016-07-30,350.0,2016,7,July,30,Saturday
2016-07-31,522.0,2016,7,July,31,Sunday
2016-08-01,832.0,2016,8,August,01,Monday
2016-08-02,0.0,2016,8,August,02,Tuesday
2016-08-03,100.0,2016,8,August,03,Wednesday
2016-08-04,701.0,2016,8,August,04,Thursday
2016-08-05,1596.0,2016,8,August,05,Friday
2016-08-06,1039.0,2016,8,August,06,Saturday
2016-08-07,3514.0,2016,8,August,07,Sunday
2016-08-08,552.0,2016,8,August,08,Monday
2016-08-09,0.0,2016,8,August,09,Tuesday
2016-08-10,1302.0,2016,8,August,10,Wednesday
2016-08-11,377.0,2016,8,August,11,Thursday
2016-08-12,248.0,2016,8,August,12,Friday
2016-08-13,339.0,2016,8,August,13,Saturday
2016-08-14,758.0,2016,8,August,14,Sunday
2016-08-15,242.0,2016,8,August,15,Monday
2016-08-16,1100.0,2016,8,August,16,Tuesday
2016-08-17,1308.0,2016,8,August,17,Wednesday
2016-08-18,819.0,2016,8,August,18,Thursday
2016-08-19,367.0,2016,8,August,19,Friday
2016-08-20,288.0,2016,8,August,20,Saturday
2016-08-21,623.0,2016,8,August,21,Sunday
2016-08-22,4281.0,2016,8,August,22,Monday
2016-08-23,624.0,2016,8,August,23,Tuesday
2016-08-24,1348.0,2016,8,August,24,Wednesday
2016-08-25,311.0,2016,8,August,25,Thursday
2016-08-26,455.0,2016,8,August,26,Friday
2016-08-27,1798.0,2016,8,August,27,Saturday
2016-08-28,605.0,2016,8,August,28,Sunday
2016-08-29,0.0,2016,8,August,29,Monday
2016-08-30,442.0,2016,8,August,30,Tuesday
2016-08-31,1914.0,2016,8,August,31,Wednesday
2016-09-01,162.0,2016,9,September,01,Thursday
2016-09-02,439.0,2016,9,September,02,Friday
2016-09-03,722.0,2016,9,September,03,Saturday
2016-09-04,1731.0,2016,9,September,04,Sunday
2016-09-05,2125.0,2016,9,September,05,Monday
2016-09-06,173.0,2016,9,September,06,Tuesday
2016-09-07,180.0,2016,9,September,07,Wednesday
2016-09-08,52.0,2016,9,September,08,Thursday
2016-09-09,333.0,2016,9,September,09,Friday
2016-09-10,206.0,2016,9,September,10,Saturday
2016-09-11,86.0,2016,9,September,11,Sunday
2016-09-12,980.0,2016,9,September,12,Monday
2016-09-13,348.0,2016,9,September,13,Tuesday
2016-09-14,286.0,2016,9,September,14,Wednesday
2016-09-15,0.0,2016,9,September,15,Thursday
2016-09-16,2758.0,2016,9,September,16,Friday
2016-09-17,497.0,2016,9,September,17,Saturday
2016-09-18,0.0,2016,9,September,18,Sunday
2016-09-19,100.0,2016,9,September,19,Monday
2016-09-20,208.0,2016,9,September,20,Tuesday
2016-09-21,796.0,2016,9,September,21,Wednesday
2016-09-22,0.0,2016,9,September,22,Thursday
2016-09-23,2621.0,2016,9,September,23,Friday
2016-09-24,338.0,2016,9,September,24,Saturday
2016-09-25,69.0,2016,9,September,25,Sunday
2016-09-26,442.0,2016,9,September,26,Monday
2016-09-27,1215.0,2016,9,September,27,Tuesday
2016-09-28,222.0,2016,9,September,28,Wednesday
2016-09-29,501.0,2016,9,September,29,Thursday
2016-09-30,571.0,2016,9,September,30,Friday
2016-10-01,372.0,2016,10,October,01,Saturday
2016-10-02,2002.0,2016,10,October,02,Sunday
2016-10-03,382.0,2016,10,October,03,Monday
2016-10-04,256.0,2016,10,October,04,Tuesday
2016-10-05,639.0,2016,10,October,05,Wednesday
2016-10-06,3136.0,2016,10,October,06,Thursday
2016-10-07,1303.0,2016,10,October,07,Friday
2016-10-08,1043.0,2016,10,October,08,Saturday
2016-10-09,340.0,2016,10,October,09,Sunday
2016-10-10,0.0,2016,10,October,10,Monday
2016-10-11,346.0,2016,10,October,11,Tuesday
2016-10-12,195.0,2016,10,October,12,Wednesday
2016-10-13,542.0,2016,10,October,13,Thursday
2016-10-14,225.0,2016,10,October,14,Friday
2016-10-15,529.0,2016,10,October,15,Saturday
2016-10-16,2105.0,2016,10,October,16,Sunday
2016-10-17,637.0,2016,10,October,17,Monday
2016-10-18,632.0,2016,10,October,18,Tuesday
2016-10-19,1264.0,2016,10,October,19,Wednesday
2016-10-20,943.0,2016,10,October,20,Thursday
2016-10-21,492.0,2016,10,October,21,Friday
2016-10-22,320.0,2016,10,October,22,Saturday
2016-10-23,3050.0,2016,10,October,23,Sunday
2016-10-24,0.0,2016,10,October,24,Monday
2016-10-25,858.0,2016,10,October,25,Tuesday
2016-10-26,409.0,2016,10,October,26,Wednesday
2016-10-27,1229.0,2016,10,October,27,Thursday
2016-10-28,343.0,2016,10,October,28,Friday
2016-10-29,784.0,2016,10,October,29,Saturday
2016-10-30,460.0,2016,10,October,30,Sunday
2016-10-31,149.0,2016,10,October,31,Monday
2016-11-01,2509.0,2016,11,November,01,Tuesday
2016-11-02,197.0,2016,11,November,02,Wednesday
2016-11-03,1189.0,2016,11,November,03,Thursday
2016-11-04,74.0,2016,11,November,04,Friday
2016-11-05,741.0,2016,11,November,05,Saturday
2016-11-06,263.0,2016,11,November,06,Sunday
2016-11-07,162.0,2016,11,November,07,Monday
2016-11-08,329.0,2016,11,November,08,Tuesday
2016-11-09,330.0,2016,11,November,09,Wednesday
2016-11-10,491.0,2016,11,November,10,Thursday
2016-11-11,592.0,2016,11,November,11,Friday
2016-11-12,0.0,2016,11,November,12,Saturday
2016-11-13,518.0,2016,11,November,13,Sunday
2016-11-14,1963.0,2016,11,November,14,Monday
2016-11-15,363.0,2016,11,November,15,Tuesday
2016-11-16,649.0,2016,11,November,16,Wednesday
2016-11-17,472.0,2016,11,November,17,Thursday
2016-11-18,535.0,2016,11,November,18,Friday
2016-11-19,975.0,2016,11,November,19,Saturday
2016-11-20,350.0,2016,11,November,20,Sunday
2016-11-21,388.0,2016,11,November,21,Monday
2016-11-22,237.0,2016,11,November,22,Tuesday
2016-11-23,172.0,2016,11,November,23,Wednesday
2016-11-24,704.0,2016,11,November,24,Thursday
2016-11-25,53.0,2016,11,November,25,Friday
2016-11-26,743.0,2016,11,November,26,Saturday
2016-11-27,342.0,2016,11,November,27,Sunday
2016-11-28,2041.0,2016,11,November,28,Monday
2016-11-29,537.0,2016,11,November,29,Tuesday
2016-11-30,1292.0,2016,11,November,30,Wednesday
2016-12-01,353.0,2016,12,December,01,Thursday
2016-12-02,0.0,2016,12,December,02,Friday
2016-12-03,457.0,2016,12,December,03,Saturday
2016-12-04,425.0,2016,12,December,04,Sunday
2016-12-05,171.0,2016,12,December,05,Monday
2016-12-06,2110.0,2016,12,December,06,Tuesday
2016-12-07,0.0,2016,12,December,07,Wednesday
2016-12-08,767.0,2016,12,December,08,Thursday
2016-12-09,110.0,2016,12,December,09,Friday
2016-12-10,0.0,2016,12,December,10,Saturday
2016-12-11,283.0,2016,12,December,11,Sunday
2016-12-12,252.0,2016,12,December,12,Monday
2016-12-13,114.0,2016,12,December,13,Tuesday
2016-12-14,591.0,2016,12,December,14,Wednesday
2016-12-15,217.0,2016,12,December,15,Thursday
2016-12-16,454.0,2016,12,December,16,Friday
2016-12-17,0.0,2016,12,December,17,Saturday
2016-12-18,84.0,2016,12,December,18,Sunday
2016-12-19,989.0,2016,12,December,19,Monday
2016-12-20,501.0,2016,12,December,20,Tuesday
2016-12-21,1034.0,2016,12,December,21,Wednesday
2016-12-22,2881.0,2016,12,December,22,Thursday
2016-12-23,233.0,2016,12,December,23,Friday
2016-12-24,1624.0,2016,12,December,24,Saturday
2016-12-25,725.0,2016,12,December,25,Sunday
2016-12-26,551.0,2016,12,December,26,Monday
2016-12-27,145.0,2016,12,December,27,Tuesday
2016-12-28,967.0,2016,12,December,28,Wednesday
2016-12-29,368.0,2016,12,December,29,Thursday
2016-12-30,192.0,2016,12,December,30,Friday
2016-12-31,1655.0,2016,12,December,31,Saturday
2017-01-01,1689.0,2017,1,January,01,Sunday
2017-01-02,1209.0,2017,1,January,02,Monday
2017-01-03,268.0,2017,1,January,03,Tuesday
2017-01-04,180.0,2017,1,January,04,Wednesday
2017-01-05,1840.0,2017,1,January,05,Thursday
2017-01-06,796.0,2017,1,January,06,Friday
2017-01-07,582.0,2017,1,January,07,Saturday
2017-01-08,594.0,2017,1,January,08,Sunday
2017-01-09,242.0,2017,1,January,09,Monday
2017-01-10,718.0,2017,1,January,10,Tuesday
2017-01-11,161.0,2017,1,January,11,Wednesday
2017-01-12,0.0,2017,1,January,12,Thursday
2017-01-13,388.0,2017,1,January,13,Friday
2017-01-14,0.0,2017,1,January,14,Saturday
2017-01-15,0.0,2017,1,January,15,Sunday
2017-01-16,102.0,2017,1,January,16,Monday
2017-01-17,555.0,2017,1,January,17,Tuesday
2017-01-18,585.0,2017,1,January,18,Wednesday
2017-01-19,1141.0,2017,1,January,19,Thursday
2017-01-20,0.0,2017,1,January,20,Friday
2017-01-21,100.0,2017,1,January,21,Saturday
2017-01-22,191.0,2017,1,January,22,Sunday
2017-01-23,1867.0,2017,1,January,23,Monday
2017-01-24,634.0,2017,1,January,24,Tuesday
2017-01-25,284.0,2017,1,January,25,Wednesday
2017-01-26,629.0,2017,1,January,26,Thursday
2017-01-27,146.0,2017,1,January,27,Friday
2017-01-28,610.0,2017,1,January,28,Saturday
2017-01-29,631.0,2017,1,January,29,Sunday
2017-01-30,1315.0,2017,1,January,30,Monday
2017-01-31,984.0,2017,1,January,31,Tuesday
2017-02-01,1103.0,2017,2,February,01,Wednesday
2017-02-02,171.0,2017,2,February,02,Thursday
2017-02-03,399.0,2017,2,February,03,Friday
2017-02-04,1273.0,2017,2,February,04,Saturday
2017-02-05,0.0,2017,2,February,05,Sunday
2017-02-06,96.0,2017,2,February,06,Monday
2017-02-07,801.0,2017,2,February,07,Tuesday
2017-02-08,535.0,2017,2,February,08,Wednesday
2017-02-09,7110.0,2017,2,February,09,Thursday
2017-02-10,0.0,2017,2,February,10,Friday
2017-02-11,4314.0,2017,2,February,11,Saturday
2017-02-12,561.0,2017,2,February,12,Sunday
2017-02-13,116.0,2017,2,February,13,Monday
2017-02-14,607.0,2017,2,February,14,Tuesday
2017-02-15,0.0,2017,2,February,15,Wednesday
2017-02-16,76.0,2017,2,February,16,Thursday
2017-02-17,209.0,2017,2,February,17,Friday
2017-02-18,74.0,2017,2,February,18,Saturday
2017-02-19,149.0,2017,2,February,19,Sunday
2017-02-20,949.0,2017,2,February,20,Monday
2017-02-21,877.0,2017,2,February,21,Tuesday
2017-02-22,180.0,2017,2,February,22,Wednesday
2017-02-23,140.0,2017,2,February,23,Thursday
2017-02-24,0.0,2017,2,February,24,Friday
2017-02-25,660.0,2017,2,February,25,Saturday
2017-02-26,330.0,2017,2,February,26,Sunday
2017-02-27,148.0,2017,2,February,27,Monday
2017-02-28,190.0,2017,2,February,28,Tuesday
2017-03-01,312.0,2017,3,March,01,Wednesday
2017-03-02,508.0,2017,3,March,02,Thursday
2017-03-03,626.0,2017,3,March,03,Friday
2017-03-04,712.0,2017,3,March,04,Saturday
2017-03-05,2363.0,2017,3,March,05,Sunday
2017-03-06,804.0,2017,3,March,06,Monday
2017-03-07,732.0,2017,3,March,07,Tuesday
2017-03-08,1398.0,2017,3,March,08,Wednesday
2017-03-09,15.0,2017,3,March,09,Thursday
2017-03-10,1197.0,2017,3,March,10,Friday
2017-03-11,0.0,2017,3,March,11,Saturday
2017-03-12,6607.0,2017,3,March,12,Sunday
2017-03-13,163.0,2017,3,March,13,Monday
2017-03-14,2713.0,2017,3,March,14,Tuesday
2017-03-15,101.0,2017,3,March,15,Wednesday
2017-03-16,461.0,2017,3,March,16,Thursday
2017-03-17,410.0,2017,3,March,17,Friday
2017-03-18,206.0,2017,3,March,18,Saturday
2017-03-19,951.0,2017,3,March,19,Sunday
2017-03-20,637.0,2017,3,March,20,Monday
2017-03-21,383.0,2017,3,March,21,Tuesday
2017-03-22,230.0,2017,3,March,22,Wednesday
2017-03-23,106.0,2017,3,March,23,Thursday
2017-03-24,840.0,2017,3,March,24,Friday
2017-03-25,579.0,2017,3,March,25,Saturday
2017-03-26,2528.0,2017,3,March,26,Sunday
2017-03-27,1192.0,2017,3,March,27,Monday
2017-03-28,633.0,2017,3,March,28,Tuesday
2017-03-29,904.0,2017,3,March,29,Wednesday
2017-03-30,448.0,2017,3,March,30,Thursday
2017-03-31,516.0,2017,3,March,31,Friday
2017-04-01,218.0,2017,4,April,01,Saturday
2017-04-02,0.0,2017,4,April,02,Sunday
2017-04-03,0.0,2017,4,April,03,Monday
2017-04-04,411.0,2017,4,April,04,Tuesday
2017-04-05,1322.0,2017,4,April,05,Wednesday
2017-04-06,1286.0,2017,4,April,06,Thursday
2017-04-07,1234.0,2017,4,April,07,Friday
2017-04-08,525.0,2017,4,April,08,Saturday
2017-04-09,272.0,2017,4,April,09,Sunday
2017-04-10,2153.0,2017,4,April,10,Monday
2017-04-11,401.0,2017,4,April,11,Tuesday
2017-04-12,669.0,2017,4,April,12,Wednesday
2017-04-13,178.0,2017,4,April,13,Thursday
2017-04-14,157.0,2017,4,April,14,Friday
2017-04-15,79.0,2017,4,April,15,Saturday
2017-04-16,74.0,2017,4,April,16,Sunday
2017-04-17,1565.0,2017,4,April,17,Monday
2017-04-18,530.0,2017,4,April,18,Tuesday
